key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,slider_face_judge.response,slider_face_judge.rt,key_resp_3.keys,key_resp_3.rt,face_loop.thisRepN,face_loop.thisTrialN,face_loop.thisN,face_loop.thisIndex,face_loop.ran,face_serial,image_name,isCheck,participant,session,date,expName,psychopyVersion,OS,frameRate,SONAid,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,session_serial,slider_judge_img
,,,,5.6640625,5.8447,space,0.6177,0,36,36,15,1,16,image/16.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,4.3671875,2.1572,space,0.4746,0,37,37,25,1,26,image/26.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,6.9296875,2.3713,space,1.075,0,38,38,30,1,31,image/31.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,3.421875,3.5665,space,0.5006,0,39,39,28,1,29,image/29.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,3.9921875,3.053,space,0.6919,0,40,40,23,1,24,image/24.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,4.0078125,5.347,space,0.467,0,41,41,33,1,34,image/34.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,2.6484375,2.5973,space,0.7932,0,42,42,22,1,23,image/23.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,4.2890625,3.1347,space,0.7336,0,43,43,19,1,20,image/20.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,3.359375,3.9108,space,0.4515,0,44,44,27,1,28,image/28.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,2.5390625,1.7143,space,0.6669,0,45,45,4,1,5,image/5.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,5.1953125,1.9104,space,0.5281,0,46,46,0,1,1,image/1.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,1.3828125,2.6629,space,0.9533,0,47,47,2,1,3,image/3.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,2.2265625,2.2819,space,0.4401,0,48,48,7,1,8,image/8.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,3.4609375,2.0197,space,0.4695,0,49,49,31,1,32,image/32.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,4.5703125,2.663,space,0.4404,0,50,50,42,1,43,image/43.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,4.921875,5.1106,space,0.5568,0,51,51,44,1,45,image/45.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,3.4140625,2.5683,space,0.4294,0,52,52,47,1,48,image/48.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,,,,,,,,,,,,,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,0,0,0,0,1,0,critical.png
,,,,4.9609375,6.0639,space,2.9672,0,0,0,46,1,47,image/47.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,2.1640625,4.9759,space,0.7338,0,1,1,14,1,15,image/15.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,2.65625,2.387,space,0.6014,0,2,2,17,1,18,image/18.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,4.515625,2.0831,space,0.7252,0,3,3,34,1,35,image/35.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,4.0625,3.4271,space,0.4508,0,4,4,9,1,10,image/10.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,4.5078125,1.603,space,0.3808,0,5,5,41,1,42,image/42.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,5.0234375,1.968,space,0.4671,0,6,6,7,1,8,image/8.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,3.203125,1.7267,space,0.4707,0,7,7,21,1,22,image/22.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,4.078125,1.721,space,0.6339,0,8,8,47,1,48,image/48.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
