chooserow,ParID,pre_instru_resp_2.keys,pre_instru_resp_2.rt,pre_instru_resp_3.keys,pre_instru_resp_3.rt,pre_instru_resp_9.keys,pre_instru_resp_9.rt,pre_instru_resp_8.keys,pre_instru_resp_8.rt,pre_instru_resp_4.keys,pre_instru_resp_4.rt,pre_instru_resp_5.keys,pre_instru_resp_5.rt,pre_instru_resp_6.keys,pre_instru_resp_6.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,SONAid,pre_instru_resp.keys,pre_instru_resp.rt,clicked,judge_2.x,judge_2.y,judge_2.leftButton,judge_2.midButton,judge_2.rightButton,judge_2.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,prac_answer,prac_dot_sti,dotlefttext,dotrighttext,prac_acc,judge.x,judge.y,judge.leftButton,judge.midButton,judge.rightButton,judge.clicked_name,clicked_guilt,slider_guilt.response,slider_guilt.rt,key_guilt.keys,key_guilt.rt,share_slider.response,share_slider.rt,key_share.keys,slider_apology.response,slider_apology.rt,key_apology.keys,slider_hide.response,slider_hide.rt,slider_forgiveness.response,slider_forgiveness.rt,key_forgiveness.keys,slider_mad.response,slider_mad.rt,trialseq.thisRepN,trialseq.thisTrialN,trialseq.thisN,trialseq.thisIndex,trialseq.ran,type_trial,stipic,DV,picture,answer,number,key_forgiveness.rt,key_apology.rt,key_share.rt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Greater,Smaller,,0.25,-0.535555556,1,0,0,RightButton,"[""RightButton""]",,,,,,,,39,5.234,space,19,13.266,,,,,,0,5,5,5,1,3,only_sub_wrong.png,2,RandomDot23.png,No answer,20,,0.838,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Smaller,Greater,,0.288888889,-0.535555556,1,0,0,RightButton,"[""RightButton""]",,,,,2,10.722,space,,,,,,,,,,,0,6,6,6,1,1,both_wrong.png,1,RandomDot29.png,No answer,19,,,0.902
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.297222222,-0.5,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,50,4.579,space,30,8.716,,,,,,0,7,7,7,1,3,only_sub_wrong.png,2,RandomDot15.png,No answer,21,,1.034,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.227777778,-0.522222222,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,50,5.396,space,41,7.064,,,,,,0,8,8,8,1,1,both_wrong.png,2,RandomDot9.png,No answer,21,,1.186,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Greater,Smaller,,0.295833333,-0.528888889,1,0,0,RightButton,"[""RightButton""]",60,3.257,space,0.666,,,,,,,,,,,,,,0,9,9,9,1,3,only_sub_wrong.png,0,RandomDot24.png,No answer,20,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.320833333,-0.535555556,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,0,2.828,space,20,5.396,,,,,,0,10,10,10,1,2,only_sub_right.png,2,RandomDot8.png,No answer,21,,0.589,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.313888889,-0.508888889,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,59.53984287,2.845,space,61.22334456,4.215,0,11,11,11,1,3,only_sub_wrong.png,3,RandomDot18.png,No answer,21,0.336,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Smaller,Greater,,0.247222222,-0.48,1,0,0,RightButton,"[""RightButton""]",21,2.17,space,0.652,,,,,,,,,,,,,,0,12,12,12,1,3,only_sub_wrong.png,0,RandomDot9.png,No answer,19,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.244444444,-0.488888889,1,0,0,LeftButton,"[""LeftButton""]",,,,,3.020833333,4.869,space,,,,,,,,,,,0,13,13,13,1,3,only_sub_wrong.png,1,RandomDot36.png,No answer,19,,,0.667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Greater,Smaller,,0.256944444,-0.495555556,1,0,0,RightButton,"[""RightButton""]",,,,,2.993055556,2.254,space,,,,,,,,,,,0,14,14,14,1,3,only_sub_wrong.png,1,RandomDot1.png,No answer,19,,,1.757
