chooserow,ParID,pre_instru_resp_2.keys,pre_instru_resp_2.rt,pre_instru_resp_3.keys,pre_instru_resp_3.rt,pre_instru_resp_9.keys,pre_instru_resp_9.rt,pre_instru_resp_8.keys,pre_instru_resp_8.rt,pre_instru_resp_4.keys,pre_instru_resp_4.rt,pre_instru_resp_5.keys,pre_instru_resp_5.rt,pre_instru_resp_6.keys,pre_instru_resp_6.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,SONAid,pre_instru_resp.keys,pre_instru_resp.rt,clicked,judge_2.x,judge_2.y,judge_2.leftButton,judge_2.midButton,judge_2.rightButton,judge_2.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,prac_answer,prac_dot_sti,dotlefttext,dotrighttext,prac_acc,judge.x,judge.y,judge.leftButton,judge.midButton,judge.rightButton,judge.clicked_name,clicked_guilt,slider_guilt.response,slider_guilt.rt,key_guilt.keys,key_guilt.rt,share_slider.response,share_slider.rt,key_share.keys,slider_apology.response,slider_apology.rt,key_apology.keys,slider_hide.response,slider_hide.rt,slider_forgiveness.response,slider_forgiveness.rt,key_forgiveness.keys,slider_mad.response,slider_mad.rt,trialseq.thisRepN,trialseq.thisTrialN,trialseq.thisN,trialseq.thisIndex,trialseq.ran,type_trial,stipic,DV,picture,answer,number,key_forgiveness.rt,key_apology.rt,key_share.rt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1EYAm4n1kovKRIe,1,2024-05-26_11h10.42.562,interaction task,2021.2.3,Linux x86_64,60.24096386,121505,,,,,,,,,,,,,,,,,Greater,Smaller,,0.290767829,-0.53579726,1,0,0,RightButton,"[""RightButton""]",,,,,,,,39,1.3675,space,59,2.3866,,,,,,0,21,21,21,1,1,both_wrong.png,2,RandomDot10.png,No answer,20,,0.3554,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1EYAm4n1kovKRIe,1,2024-05-26_11h10.42.562,interaction task,2021.2.3,Linux x86_64,60.24096386,121505,,,,,,,,,,,,,,,,,Greater,Smaller,,0.317651669,-0.509415238,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,,,,,,0,22,22,22,1,0,both_right.png,3,RandomDot3.png,No answer,20,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1EYAm4n1kovKRIe,1,2024-05-26_11h10.42.562,interaction task,2021.2.3,Linux x86_64,60.24096386,121505,,,,,,,,,,,,,,,,,Greater,Smaller,,0.233175198,-0.540066048,1,0,0,RightButton,"[""RightButton""]",29,5.4671,space,2.1877,,,,,,,,,,,,,,0,23,23,23,1,2,only_sub_right.png,0,RandomDot18.png,No answer,21,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1EYAm4n1kovKRIe,1,2024-05-26_11h10.42.562,interaction task,2021.2.3,Linux x86_64,60.24096386,121505,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.281296333,-0.480618936,1,0,0,LeftButton,"[""LeftButton""]",39,3.2267,space,0.8501,,,,,,,,,,,,,,0,24,24,24,1,3,only_sub_wrong.png,0,RandomDot5.png,No answer,20,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1EYAm4n1kovKRIe,1,2024-05-26_11h10.42.562,interaction task,2021.2.3,Linux x86_64,60.24096386,121505,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.278203964,-0.518986879,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,,,,,,0,25,25,25,1,0,both_right.png,1,RandomDot35.png,No answer,21,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1EYAm4n1kovKRIe,1,2024-05-26_11h10.42.562,interaction task,2021.2.3,Linux x86_64,60.24096386,121505,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.227748315,-0.502030973,1,0,0,LeftButton,"[""LeftButton""]",31,3.4189,space,0.3373,,,,,,,,,,,,,,0,26,26,26,1,3,only_sub_wrong.png,0,RandomDot33.png,No answer,19,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1EYAm4n1kovKRIe,1,2024-05-26_11h10.42.562,interaction task,2021.2.3,Linux x86_64,60.24096386,121505,,,,,,,,,,,,,,,,,Greater,Smaller,,0.304853837,-0.525275619,1,0,0,RightButton,"[""RightButton""]",,,,,,,,37,3.8193,space,63,4.7257,,,,,,0,27,27,27,1,1,both_wrong.png,2,RandomDot9.png,No answer,21,,0.2505,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1EYAm4n1kovKRIe,1,2024-05-26_11h10.42.562,interaction task,2021.2.3,Linux x86_64,60.24096386,121505,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.245423635,-0.517982059,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,37.03877934,1.6427,space,63.45106247,2.6668,0,28,28,28,1,3,only_sub_wrong.png,3,RandomDot38.png,No answer,20,0.2378,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1EYAm4n1kovKRIe,1,2024-05-26_11h10.42.562,interaction task,2021.2.3,Linux x86_64,60.24096386,121505,,,,,,,,,,,,,,,,,Smaller,Greater,,0.223962307,-0.542145341,1,0,0,RightButton,"[""RightButton""]",,,,,,,,41,1.4842,space,62,2.5381,,,,,,0,29,29,29,1,3,only_sub_wrong.png,2,RandomDot17.png,No answer,19,,0.2889,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1EYAm4n1kovKRIe,1,2024-05-26_11h10.42.562,interaction task,2021.2.3,Linux x86_64,60.24096386,121505,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.183174213,-0.509730869,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,39.49271661,1.7367,space,62.40208494,2.7101,0,30,30,30,1,3,only_sub_wrong.png,3,RandomDot36.png,No answer,21,0.2618,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1EYAm4n1kovKRIe,1,2024-05-26_11h10.42.562,interaction task,2021.2.3,Linux x86_64,60.24096386,121505,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.190311829,-0.505796503,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,40.41577381,1.7848,space,60.93184506,3.0416,0,31,31,31,1,2,only_sub_right.png,3,RandomDot25.png,No answer,21,0.2566,,
