key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,slider_face_judge.response,slider_face_judge.rt,key_resp_3.keys,key_resp_3.rt,face_loop.thisRepN,face_loop.thisTrialN,face_loop.thisN,face_loop.thisIndex,face_loop.ran,face_serial,image_name,isCheck,participant,session,date,expName,psychopyVersion,OS,frameRate,SONAid,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,session_serial,slider_judge_img
,,,,6.744007578,1.5807,space,0.4347,0,26,26,12,1,13,image/13.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,4.506652333,1.5616,space,0.3087,0,27,27,50,1,58,image/58.jpg,1,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,3.497051686,1.2699,space,0.2623,0,28,28,9,1,10,image/10.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,5.383993954,1.4197,space,0.3004,0,29,29,8,1,9,image/9.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,4.994944227,2.923,space,0.26,0,30,30,30,1,31,image/31.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,4.380715685,1.3564,space,0.6517,0,31,31,32,1,33,image/33.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,2.454625766,1.2032,space,0.2332,0,32,32,43,1,44,image/44.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,5.579732204,1.6779,space,0.2839,0,33,33,4,1,5,image/5.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,4.719856948,1.8516,space,0.2521,0,34,34,33,1,34,image/34.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,4.44825017,1.2446,space,0.3592,0,35,35,13,1,14,image/14.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
