chooserow,ParID,pre_instru_resp_2.keys,pre_instru_resp_2.rt,pre_instru_resp_3.keys,pre_instru_resp_3.rt,pre_instru_resp_9.keys,pre_instru_resp_9.rt,pre_instru_resp_8.keys,pre_instru_resp_8.rt,pre_instru_resp_4.keys,pre_instru_resp_4.rt,pre_instru_resp_5.keys,pre_instru_resp_5.rt,pre_instru_resp_6.keys,pre_instru_resp_6.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,SONAid,pre_instru_resp.keys,pre_instru_resp.rt,clicked,judge_2.x,judge_2.y,judge_2.leftButton,judge_2.midButton,judge_2.rightButton,judge_2.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,prac_answer,prac_dot_sti,dotlefttext,dotrighttext,prac_acc,judge.x,judge.y,judge.leftButton,judge.midButton,judge.rightButton,judge.clicked_name,clicked_guilt,slider_guilt.response,slider_guilt.rt,key_guilt.keys,share_slider.response,share_slider.rt,key_share.keys,key_share.rt,slider_apology.response,slider_apology.rt,key_apology.keys,slider_hide.response,slider_hide.rt,slider_forgiveness.response,slider_forgiveness.rt,key_forgiveness.keys,slider_mad.response,slider_mad.rt,trialseq.thisRepN,trialseq.thisTrialN,trialseq.thisN,trialseq.thisIndex,trialseq.ran,type_trial,stipic,DV,picture,answer,number,key_guilt.rt,key_forgiveness.rt,key_apology.rt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_10kpEEzjRy8xPwe,1,2024-05-22_10h51.49.194,interaction task,2021.2.3,MacIntel,58.82352941,120226,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.284353741,-0.480434783,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,68.6903044,3.575,space,52.61114547,6.49,0,20,20,20,1,1,both_wrong.png,3,RandomDot12.png,No answer,21,,2.539,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_10kpEEzjRy8xPwe,1,2024-05-22_10h51.49.194,interaction task,2021.2.3,MacIntel,58.82352941,120226,,,,,,,,,,,,,,,,,Greater,Smaller,,0.405442177,-0.545652174,1,0,0,RightButton,"[""RightButton""]",,,,,,,,71,3.234,space,50,4.751,,,,,,0,21,21,21,1,1,both_wrong.png,2,RandomDot10.png,No answer,20,,,0.85
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_10kpEEzjRy8xPwe,1,2024-05-22_10h51.49.194,interaction task,2021.2.3,MacIntel,58.82352941,120226,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.221768707,-0.502173913,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,60.58201058,1.791,space,61.40658284,4.261,0,22,22,22,1,1,both_wrong.png,3,RandomDot29.png,No answer,19,,0.36,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_10kpEEzjRy8xPwe,1,2024-05-22_10h51.49.194,interaction task,2021.2.3,MacIntel,58.82352941,120226,,,,,,,,,,,,,,,,,Greater,Smaller,,0.255782313,-0.534782609,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,,,,,,0,23,23,23,1,0,both_right.png,0,RandomDot2.png,No answer,19,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_10kpEEzjRy8xPwe,1,2024-05-22_10h51.49.194,interaction task,2021.2.3,MacIntel,58.82352941,120226,,,,,,,,,,,,,,,,,Greater,Smaller,,0.285714286,-0.530434783,1,0,0,RightButton,"[""RightButton""]",,,,,,,,66,1.954,space,65,2.984,,,,,,0,24,24,24,1,1,both_wrong.png,2,RandomDot24.png,No answer,19,,,0.934
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_10kpEEzjRy8xPwe,1,2024-05-22_10h51.49.194,interaction task,2021.2.3,MacIntel,58.82352941,120226,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.27755102,-0.493478261,1,0,0,LeftButton,"[""LeftButton""]",62,1.779,space,,,,,,,,,,,,,,,0,25,25,25,1,2,only_sub_right.png,0,RandomDot16.png,No answer,20,0.91,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_10kpEEzjRy8xPwe,1,2024-05-22_10h51.49.194,interaction task,2021.2.3,MacIntel,58.82352941,120226,,,,,,,,,,,,,,,,,Smaller,Greater,,0.212244898,-0.539130435,1,0,0,RightButton,"[""RightButton""]",71,3.574,space,,,,,,,,,,,,,,,0,26,26,26,1,1,both_wrong.png,0,RandomDot22.png,No answer,21,0.622,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_10kpEEzjRy8xPwe,1,2024-05-22_10h51.49.194,interaction task,2021.2.3,MacIntel,58.82352941,120226,,,,,,,,,,,,,,,,,Greater,Smaller,,0.26122449,-0.515217391,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,,,,,,0,27,27,27,1,0,both_right.png,1,RandomDot7.png,No answer,21,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_10kpEEzjRy8xPwe,1,2024-05-22_10h51.49.194,interaction task,2021.2.3,MacIntel,58.82352941,120226,,,,,,,,,,,,,,,,,Greater,Smaller,,0.28707483,-0.480434783,1,0,0,RightButton,"[""RightButton""]",,,,4.996598639,5.37,space,2.233,,,,,,,,,,,0,28,28,28,1,3,only_sub_wrong.png,1,RandomDot8.png,No answer,21,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_10kpEEzjRy8xPwe,1,2024-05-22_10h51.49.194,interaction task,2021.2.3,MacIntel,58.82352941,120226,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.23537415,-0.5,1,0,0,LeftButton,"[""LeftButton""]",63,2.57,space,,,,,,,,,,,,,,,0,29,29,29,1,2,only_sub_right.png,0,RandomDot29.png,No answer,20,1.434,,
