key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,slider_face_judge.response,slider_face_judge.rt,key_resp_3.keys,key_resp_3.rt,face_loop.thisRepN,face_loop.thisTrialN,face_loop.thisN,face_loop.thisIndex,face_loop.ran,face_serial,image_name,isCheck,participant,session,date,expName,psychopyVersion,OS,frameRate,SONAid,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,session_serial,slider_judge_img
,,,,5,1.954,space,0.541,0,37,37,1,1,2,image/2.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,5,3.806,space,0.455,0,38,38,21,1,22,image/22.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,5.02,2.386,space,0.633,0,39,39,19,1,20,image/20.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,3.986666667,1.684,space,1.57,0,40,40,3,1,4,image/4.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,2.006666667,1.771,space,0.551,0,41,41,30,1,31,image/31.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,2.986666667,1.935,space,0.324,0,42,42,12,1,13,image/13.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,4,3.024,space,0.468,0,43,43,9,1,10,image/10.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,3,2.171,space,0.846,0,44,44,39,1,40,image/40.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,3,1.187,space,0.72,0,45,45,15,1,16,image/16.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,6.006666667,4.986,space,1.876,0,46,46,44,1,45,image/45.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,5.006666667,1.736,space,0.804,0,47,47,24,1,25,image/25.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,4.973333333,16.037,space,14.812,0,48,48,51,1,53,image/53.jpg,1,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,2.986666667,5.125,space,1.037,0,49,49,10,1,11,image/11.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,2.986666667,2.975,space,0.388,0,50,50,18,1,19,image/19.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,3.986666667,2.737,space,0.355,0,51,51,40,1,41,image/41.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,2.96,2.871,space,1.66,0,52,52,46,1,47,image/47.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,0,0,0,2,1,2,trustworthy.png
,,,,3.973333333,2.774,space,1.086,0,0,0,22,1,23,image/23.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,1.98,3.52,space,0.791,0,1,1,23,1,24,image/24.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,3.013333333,2.405,space,0.588,0,2,2,19,1,20,image/20.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,2.006666667,1.984,space,0.503,0,3,3,8,1,9,image/9.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,3.986666667,1.706,space,0.322,0,4,4,10,1,11,image/11.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,3.98,1.638,space,0.751,0,5,5,45,1,46,image/46.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,5.026666667,1.552,space,0.511,0,6,6,17,1,18,image/18.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,2.013333333,3.257,space,0.351,0,7,7,13,1,14,image/14.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,2.98,1.655,space,0.479,0,8,8,32,1,33,image/33.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,6.006666667,2.037,space,0.567,0,9,9,4,1,5,image/5.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,4,2.335,space,0.293,0,10,10,6,1,7,image/7.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,4.026666667,2.004,space,0.956,0,11,11,24,1,25,image/25.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,5.006666667,4.334,space,2.875,0,12,12,51,1,53,image/53.jpg,1,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,3,2.355,space,0.29,0,13,13,46,1,47,image/47.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,2.993333333,4.557,space,2.923,0,14,14,28,1,29,image/29.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,6.006666667,1.886,space,0.519,0,15,15,3,1,4,image/4.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,5.006666667,2.106,space,1.459,0,16,16,49,1,50,image/50.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,2.993333333,4.121,space,0.907,0,17,17,31,1,32,image/32.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,1.013333333,2.82,space,0.554,0,18,18,30,1,31,image/31.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,1.966666667,1.874,space,0.352,0,19,19,29,1,30,image/30.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
,,,,6.02,2.173,space,0.531,0,20,20,44,1,45,image/45.jpg,0,R_3z8wN509TuVnNc6,2,2024-04-10_19h19.08.990,face trait task,2021.2.3,MacIntel,58.82352941,SONAid,,,,,,,
