key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,slider_face_judge.response,slider_face_judge.rt,key_resp_3.keys,key_resp_3.rt,face_loop.thisRepN,face_loop.thisTrialN,face_loop.thisN,face_loop.thisIndex,face_loop.ran,face_serial,image_name,isCheck,participant,session,date,expName,psychopyVersion,OS,frameRate,SONAid,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,session_serial,slider_judge_img
,,,,5.859375,1.7218,space,0.2839,0,26,26,30,1,31,image/31.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,4.9921875,3.7233,space,3.1993,0,27,27,50,1,61,image/61.jpg,1,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,4.4609375,1.9342,space,0.2767,0,28,28,27,1,28,image/28.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,5.3828125,2.0553,space,0.2321,0,29,29,45,1,46,image/46.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,2.6484375,2.2675,space,0.2256,0,30,30,34,1,35,image/35.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,5.4453125,2.7459,space,1.5764,0,31,31,9,1,10,image/10.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,4.6171875,1.6777,space,0.2454,0,32,32,2,1,3,image/3.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,4.6171875,1.1598,space,0.2851,0,33,33,4,1,5,image/5.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,3,3.4849,space,0.1487,0,34,34,22,1,23,image/23.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,4.9921875,6.1037,space,0.0627,0,35,35,29,1,30,image/30.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,4.671875,3.4541,space,0.4196,0,36,36,8,1,9,image/9.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,4.9921875,3.4442,space,0.3265,0,37,37,51,1,59,image/59.jpg,1,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,3.0703125,2.3727,space,0.4322,0,38,38,44,1,45,image/45.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,5.0703125,2.1051,space,0.1224,0,39,39,0,1,1,image/1.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,3.9609375,2.5629,space,0.0672,0,40,40,38,1,39,image/39.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,3.9609375,3.3758,space,0.1095,0,41,41,25,1,26,image/26.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,2.9921875,2.7528,space,0.2838,0,42,42,28,1,29,image/29.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,3.921875,2.4023,space,0.1175,0,43,43,10,1,11,image/11.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,3.921875,1.597,space,0.3668,0,44,44,23,1,24,image/24.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,4.7578125,1.5041,space,0.4516,0,45,45,18,1,19,image/19.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,1.0078125,2.9672,space,0.3199,0,46,46,14,1,15,image/15.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,2.9375,1.5355,space,0.2529,0,47,47,20,1,21,image/21.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,2.9375,1.0741,space,0.263,0,48,48,12,1,13,image/13.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,4.7265625,2.257,space,1.3862,0,49,49,37,1,38,image/38.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,5.1796875,2.3504,space,0.2407,0,50,50,42,1,43,image/43.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,3.9609375,2.4941,space,0.2546,0,51,51,11,1,12,image/12.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,4.953125,1.6409,space,0.2511,0,52,52,3,1,4,image/4.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
