chooserow,ParID,pre_instru_resp_2.keys,pre_instru_resp_2.rt,pre_instru_resp_3.keys,pre_instru_resp_3.rt,pre_instru_resp_9.keys,pre_instru_resp_9.rt,pre_instru_resp_8.keys,pre_instru_resp_8.rt,pre_instru_resp_4.keys,pre_instru_resp_4.rt,pre_instru_resp_5.keys,pre_instru_resp_5.rt,pre_instru_resp_6.keys,pre_instru_resp_6.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,SONAid,pre_instru_resp.keys,pre_instru_resp.rt,clicked,judge_2.x,judge_2.y,judge_2.leftButton,judge_2.midButton,judge_2.rightButton,judge_2.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,prac_answer,prac_dot_sti,dotlefttext,dotrighttext,prac_acc,judge.x,judge.y,judge.leftButton,judge.midButton,judge.rightButton,judge.clicked_name,clicked_guilt,slider_guilt.response,slider_guilt.rt,key_guilt.keys,key_guilt.rt,share_slider.response,share_slider.rt,key_share.keys,slider_apology.response,slider_apology.rt,key_apology.keys,slider_hide.response,slider_hide.rt,slider_forgiveness.response,slider_forgiveness.rt,key_forgiveness.keys,slider_mad.response,slider_mad.rt,trialseq.thisRepN,trialseq.thisTrialN,trialseq.thisN,trialseq.thisIndex,trialseq.ran,type_trial,stipic,DV,picture,answer,number,key_forgiveness.rt,key_apology.rt,key_share.rt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.261778143,-0.480289698,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,41,0.7726,space,41,3.601,,,,,,0,4,4,4,1,2,only_sub_right.png,2,RandomDot33.png,No answer,20,,1.7131,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.249940607,-0.531688494,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,,,,,,0,5,5,5,1,0,both_right.png,0,RandomDot38.png,No answer,21,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.235457785,-0.523832145,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,29.78505818,2.6502,space,40.2603336,4.5531,0,6,6,6,1,2,only_sub_right.png,3,RandomDot7.png,No answer,20,0.3743,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.205139803,-0.531030753,1,0,0,LeftButton,"[""LeftButton""]",,,,,1.033991228,12.0042,space,,,,,,,,,,,0,7,7,7,1,3,only_sub_wrong.png,1,RandomDot22.png,No answer,19,,,1.2969
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Greater,Smaller,,0.252101608,-0.505320393,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,31.31857685,2.6371,space,40.18049649,4.2617,0,8,8,8,1,1,both_wrong.png,3,RandomDot13.png,No answer,21,0.0064,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Greater,Smaller,,0.193818531,-0.524774906,1,0,0,RightButton,"[""RightButton""]",,,,,3.004911367,7.3947,space,,,,,,,,,,,0,9,9,9,1,1,both_wrong.png,1,RandomDot13.png,No answer,19,,,1.1797
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Greater,Smaller,,0.31715095,-0.51884793,1,0,0,RightButton,"[""RightButton""]",,,,,2.944718567,2.0566,space,,,,,,,,,,,0,10,10,10,1,2,only_sub_right.png,1,RandomDot6.png,No answer,21,,,0.7303
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.265876279,-0.538755554,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,,,,,,0,11,11,11,1,4,both_right.png,10,RandomDot41.png,LeftButton,5,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.297852705,-0.504026836,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,,,,,,0,12,12,12,1,0,both_right.png,1,RandomDot5.png,No answer,19,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Greater,Smaller,,0.254180373,-0.515091499,1,0,0,RightButton,"[""RightButton""]",,,,,3.063208151,1.1657,space,,,,,,,,,,,0,13,13,13,1,1,both_wrong.png,1,RandomDot26.png,No answer,21,,,0.3042
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Smaller,Greater,,0.250539108,-0.502375175,1,0,0,RightButton,"[""RightButton""]",,,,,,,,49,2.9556,space,58,5.5484,,,,,,0,14,14,14,1,1,both_wrong.png,2,RandomDot21.png,No answer,20,,0.3717,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.263893458,-0.531081911,1,0,0,LeftButton,"[""LeftButton""]",,,,,3.955957602,2.4532,space,,,,,,,,,,,0,15,15,15,1,3,only_sub_wrong.png,1,RandomDot6.png,No answer,21,,,0.1479
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.258694262,-0.492275199,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,60,2.5227,space,48,3.4495,,,,,,0,16,16,16,1,3,only_sub_wrong.png,2,RandomDot31.png,No answer,19,,0.2415,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Smaller,Greater,,0.258118604,-0.496053555,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,47.60903996,1.1018,space,35.42165072,2.3946,0,17,17,17,1,1,both_wrong.png,3,RandomDot23.png,No answer,20,0.4844,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.285631396,-0.519491055,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,37.9349046,1.5609,space,45.42159534,2.2432,0,18,18,18,1,3,only_sub_wrong.png,3,RandomDot9.png,No answer,19,0.3639,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.266981908,-0.528129385,1,0,0,LeftButton,"[""LeftButton""]",50,1.9858,space,0.2893,,,,,,,,,,,,,,0,19,19,19,1,1,both_wrong.png,0,RandomDot16.png,No answer,19,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.218562683,-0.513586003,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,62,1.8357,space,51,2.7763,,,,,,0,20,20,20,1,1,both_wrong.png,2,RandomDot8.png,No answer,20,,0.3937,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.32535636,-0.538302444,1,0,0,LeftButton,"[""LeftButton""]",,,,,2.080569262,6.168,space,,,,,,,,,,,0,21,21,21,1,3,only_sub_wrong.png,1,RandomDot15.png,No answer,21,,,0.2808
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Smaller,Greater,,0.320513523,-0.497091324,1,0,0,RightButton,"[""RightButton""]",,,,,4.005368238,2.0666,space,,,,,,,,,,,0,22,22,22,1,2,only_sub_right.png,1,RandomDot15.png,No answer,19,,,0.4366
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Smaller,Greater,,0.275438596,-0.534918732,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,38.90125672,2.5151,space,27.75913374,3.4091,0,23,23,23,1,2,only_sub_right.png,3,RandomDot25.png,No answer,21,0.1176,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.281684028,-0.496375117,1,0,0,LeftButton,"[""LeftButton""]",,,,,2.086394371,1.8896,space,,,,,,,,,,,0,24,24,24,1,1,both_wrong.png,1,RandomDot6.png,No answer,20,,,4.0985
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Smaller,Greater,,0.239852887,-0.496367809,1,0,0,RightButton,"[""RightButton""]",,,,,,,,54,1.4636,space,51,2.3253,,,,,,0,25,25,25,1,1,both_wrong.png,2,RandomDot24.png,No answer,21,,0.1811,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Smaller,Greater,,0.264181287,-0.507322848,1,0,0,RightButton,"[""RightButton""]",,,,,,,,55,1.2177,space,50,1.9971,,,,,,0,26,26,26,1,2,only_sub_right.png,2,RandomDot34.png,No answer,20,,0.0537,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.275210161,-0.518730999,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,,,,,,0,27,27,27,1,5,both_right.png,10,RandomDot42.png,LeftButton,19,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Smaller,Greater,,0.294736842,-0.489724626,1,0,0,RightButton,"[""RightButton""]",,,,,,,,60,1.3246,space,56,2.1777,,,,,,0,28,28,28,1,3,only_sub_wrong.png,2,RandomDot17.png,No answer,19,,0.1858,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Greater,Smaller,,0.238687865,-0.502499415,1,0,0,RightButton,"[""RightButton""]",49,1.5031,space,1.0534,,,,,,,,,,,,,,0,29,29,29,1,2,only_sub_right.png,0,RandomDot18.png,No answer,21,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.262947734,-0.481057063,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,56.0293173,1.1262,space,50.37841869,1.7192,0,30,30,30,1,2,only_sub_right.png,3,RandomDot10.png,No answer,19,0.1131,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.283104898,-0.502265552,1,0,0,LeftButton,"[""LeftButton""]",38,2.2338,space,0.2752,,,,,,,,,,,,,,0,31,31,31,1,2,only_sub_right.png,0,RandomDot33.png,No answer,21,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Smaller,Greater,,0.265784905,-0.531184226,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,53.11687784,1.3416,space,49.84909401,2.1629,0,32,32,32,1,3,only_sub_wrong.png,3,RandomDot7.png,No answer,19,0.1673,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Smaller,Greater,,0.180116959,-0.486158209,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,,,,,,0,33,33,33,1,0,both_right.png,3,RandomDot13.png,No answer,20,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.326027961,-0.520492283,1,0,0,LeftButton,"[""LeftButton""]",51,3.0192,space,1.0389,,,,,,,,,,,,,,0,34,34,34,1,1,both_wrong.png,0,RandomDot39.png,No answer,21,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Greater,Smaller,,0.231432749,-0.465739008,1,0,0,RightButton,"[""RightButton""]",,,,,,,,60,1.4709,space,49,2.4053,,,,,,0,35,35,35,1,3,only_sub_wrong.png,2,RandomDot13.png,No answer,21,,1.1688,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Smaller,Greater,,0.267548428,-0.536409612,1,0,0,RightButton,"[""RightButton""]",,,,,2.961554276,1.2777,space,,,,,,,,,,,0,36,36,36,1,2,only_sub_right.png,1,RandomDot14.png,No answer,20,,,0.1628
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.275365497,-0.495045019,1,0,0,LeftButton,"[""LeftButton""]",51,1.2265,space,0.5356,,,,,,,,,,,,,,0,37,37,37,1,3,only_sub_wrong.png,0,RandomDot25.png,No answer,20,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Greater,Smaller,,0.2351197,-0.495717376,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,59.31832949,1.3839,space,47.89008506,2.7497,0,38,38,38,1,1,both_wrong.png,3,RandomDot40.png,No answer,21,1.5215,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.25017818,-0.513651777,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,58,1.0844,space,46,2.7603,,,,,,0,39,39,39,1,2,only_sub_right.png,2,RandomDot16.png,No answer,20,,0.5517,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Greater,Smaller,,0.270138889,-0.479383478,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,,,,,,0,40,40,40,1,0,both_right.png,2,RandomDot10.png,No answer,20,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_1siyZPsGPt63FbT,1,2024-05-22_21h25.54.011,interaction task,2021.2.3,MacIntel,59.88023952,120719,,,,,,,,,,,,,,,,,Smaller,Greater,,0.286759868,-0.522684752,1,0,0,RightButton,"[""RightButton""]",37,1.4775,space,0.3193,,,,,,,,,,,,,,0,41,41,41,1,2,only_sub_right.png,0,RandomDot39.png,No answer,19,,,
