chooserow,ParID,pre_instru_resp_2.keys,pre_instru_resp_2.rt,pre_instru_resp_3.keys,pre_instru_resp_3.rt,pre_instru_resp_9.keys,pre_instru_resp_9.rt,pre_instru_resp_8.keys,pre_instru_resp_8.rt,pre_instru_resp_4.keys,pre_instru_resp_4.rt,pre_instru_resp_5.keys,pre_instru_resp_5.rt,pre_instru_resp_6.keys,pre_instru_resp_6.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,SONAid,pre_instru_resp.keys,pre_instru_resp.rt,clicked,judge_2.x,judge_2.y,judge_2.leftButton,judge_2.midButton,judge_2.rightButton,judge_2.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,prac_answer,prac_dot_sti,dotlefttext,dotrighttext,prac_acc,judge.x,judge.y,judge.leftButton,judge.midButton,judge.rightButton,judge.clicked_name,clicked_guilt,slider_guilt.response,slider_guilt.rt,key_guilt.keys,key_guilt.rt,share_slider.response,share_slider.rt,key_share.keys,slider_apology.response,slider_apology.rt,key_apology.keys,slider_hide.response,slider_hide.rt,slider_forgiveness.response,slider_forgiveness.rt,key_forgiveness.keys,slider_mad.response,slider_mad.rt,trialseq.thisRepN,trialseq.thisTrialN,trialseq.thisN,trialseq.thisIndex,trialseq.ran,type_trial,stipic,DV,picture,answer,number,key_forgiveness.rt,key_apology.rt,key_share.rt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3Hq0pKoFXUeyfKX,1,2024-05-14_12h57.05.495,interaction task,2021.2.3,MacIntel,61.34969325,120829,,,,,,,,,,,,,,,,,Greater,Smaller,,0.283620877,-0.485885417,1,0,0,RightButton,"[""RightButton""]",,,,,5,7.8331,space,,,,,,,,,,,0,5,5,5,1,1,both_wrong.png,1,RandomDot13.png,No answer,19,,,2.9701
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3Hq0pKoFXUeyfKX,1,2024-05-14_12h57.05.495,interaction task,2021.2.3,MacIntel,61.34969325,120829,,,,,,,,,,,,,,,,,Greater,Smaller,,0.306776259,-0.488472222,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,100,4.9471,space,0,7.1815,0,6,6,6,1,2,only_sub_right.png,3,RandomDot22.png,No answer,20,1.2836,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3Hq0pKoFXUeyfKX,1,2024-05-14_12h57.05.495,interaction task,2021.2.3,MacIntel,61.34969325,120829,,,,,,,,,,,,,,,,,Smaller,Greater,,0.313926866,-0.487326389,1,0,0,RightButton,"[""RightButton""]",,,,,,,,70,7.532,space,20,20.6987,,,,,,0,7,7,7,1,3,only_sub_wrong.png,2,RandomDot17.png,No answer,19,,7.9518,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3Hq0pKoFXUeyfKX,1,2024-05-14_12h57.05.495,interaction task,2021.2.3,MacIntel,61.34969325,120829,,,,,,,,,,,,,,,,,Smaller,Greater,,0.248714193,-0.519635417,1,0,0,RightButton,"[""RightButton""]",,,,,4.971137153,8.028,space,,,,,,,,,,,0,8,8,8,1,2,only_sub_right.png,1,RandomDot14.png,No answer,20,,,1.5236
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3Hq0pKoFXUeyfKX,1,2024-05-14_12h57.05.495,interaction task,2021.2.3,MacIntel,61.34969325,120829,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.241498481,-0.495954861,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,57,2.7619,space,9,4.7831,,,,,,0,9,9,9,1,2,only_sub_right.png,2,RandomDot36.png,No answer,21,,0.6696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3Hq0pKoFXUeyfKX,1,2024-05-14_12h57.05.495,interaction task,2021.2.3,MacIntel,61.34969325,120829,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.244965278,-0.526475694,1,0,0,LeftButton,"[""LeftButton""]",,,,,4.969753689,2.6486,space,,,,,,,,,,,0,10,10,10,1,3,only_sub_wrong.png,1,RandomDot22.png,No answer,20,,,1.083
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3Hq0pKoFXUeyfKX,1,2024-05-14_12h57.05.495,interaction task,2021.2.3,MacIntel,61.34969325,120829,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.273665365,-0.53359375,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,60,4.1993,space,11,6.2014,,,,,,0,11,11,11,1,3,only_sub_wrong.png,2,RandomDot13.png,No answer,21,,0.5181,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3Hq0pKoFXUeyfKX,1,2024-05-14_12h57.05.495,interaction task,2021.2.3,MacIntel,61.34969325,120829,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.241878255,-0.508975694,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,49.79394641,4.0992,space,20.73819795,6.2318,0,12,12,12,1,3,only_sub_wrong.png,3,RandomDot17.png,No answer,19,0.5503,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3Hq0pKoFXUeyfKX,1,2024-05-14_12h57.05.495,interaction task,2021.2.3,MacIntel,61.34969325,120829,,,,,,,,,,,,,,,,,Smaller,Greater,,0.324126519,-0.471302083,1,0,0,RightButton,"[""RightButton""]",59,3.3457,space,0.6377,,,,,,,,,,,,,,0,13,13,13,1,2,only_sub_right.png,0,RandomDot37.png,No answer,21,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3Hq0pKoFXUeyfKX,1,2024-05-14_12h57.05.495,interaction task,2021.2.3,MacIntel,61.34969325,120829,,,,,,,,,,,,,,,,,Smaller,Greater,,0.302338325,-0.474435764,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,40.1719013,5.1622,space,69.96746984,6.3134,0,14,14,14,1,3,only_sub_wrong.png,3,RandomDot7.png,No answer,19,0.6474,,
