key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,face_loop.thisRepN,face_loop.thisTrialN,face_loop.thisN,face_loop.thisIndex,face_loop.ran,face_serial,image_name,participant,session,date,expName,psychopyVersion,OS,frameRate,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,session.order,session_serial,slider_judge_img,face_loop.order
,,,,,,,,0,16,16,6,1,7,image/7.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,16,16,6,1,7,image/7.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,17,17,40,1,41,image/41.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,17,17,40,1,41,image/41.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,17,17,40,1,41,image/41.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,18,18,33,1,34,image/34.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,18,18,33,1,34,image/34.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,18,18,33,1,34,image/34.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,19,19,20,1,21,image/21.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,19,19,20,1,21,image/21.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,19,19,20,1,21,image/21.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,20,20,32,1,33,image/33.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,20,20,32,1,33,image/33.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,20,20,32,1,33,image/33.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,21,21,36,1,37,image/37.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,21,21,36,1,37,image/37.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,21,21,36,1,37,image/37.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,22,22,13,1,14,image/14.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,22,22,13,1,14,image/14.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,22,22,13,1,14,image/14.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,23,23,8,1,9,image/9.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,23,23,8,1,9,image/9.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,23,23,8,1,9,image/9.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,24,24,37,1,38,image/38.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,24,24,37,1,38,image/38.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,24,24,37,1,38,image/38.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,25,25,34,1,35,image/35.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,25,25,34,1,35,image/35.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,25,25,34,1,35,image/35.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,26,26,5,1,6,image/6.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,26,26,5,1,6,image/6.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,26,26,5,1,6,image/6.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
