chooserow,ParID,pre_instru_resp_2.keys,pre_instru_resp_2.rt,pre_instru_resp_3.keys,pre_instru_resp_3.rt,pre_instru_resp_9.keys,pre_instru_resp_9.rt,pre_instru_resp_8.keys,pre_instru_resp_8.rt,pre_instru_resp_4.keys,pre_instru_resp_4.rt,pre_instru_resp_5.keys,pre_instru_resp_5.rt,pre_instru_resp_6.keys,pre_instru_resp_6.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,SONAid,pre_instru_resp.keys,pre_instru_resp.rt,clicked,judge_2.x,judge_2.y,judge_2.leftButton,judge_2.midButton,judge_2.rightButton,judge_2.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,prac_answer,prac_dot_sti,dotlefttext,dotrighttext,prac_acc,judge.x,judge.y,judge.leftButton,judge.midButton,judge.rightButton,judge.clicked_name,clicked_guilt,slider_guilt.response,slider_guilt.rt,key_guilt.keys,key_guilt.rt,share_slider.response,share_slider.rt,key_share.keys,slider_apology.response,slider_apology.rt,key_apology.keys,slider_hide.response,slider_hide.rt,slider_forgiveness.response,slider_forgiveness.rt,key_forgiveness.keys,slider_mad.response,slider_mad.rt,trialseq.thisRepN,trialseq.thisTrialN,trialseq.thisN,trialseq.thisIndex,trialseq.ran,type_trial,stipic,DV,picture,answer,number,key_forgiveness.rt,key_apology.rt,key_share.rt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.243618435,-0.529526232,1,0,0,LeftButton,"[""LeftButton""]",3,3.0134,space,1.1687,,,,,,,,,,,,,,0,3,3,3,1,3,only_sub_wrong.png,0,RandomDot12.png,No answer,20,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Smaller,Greater,,0.282860311,-0.50641371,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,98.77205623,5.0457,space,1.08140117,7.5619,0,4,4,4,1,1,both_wrong.png,3,RandomDot7.png,No answer,21,1.0435,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Greater,Smaller,,0.242491998,-0.512035862,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,98.55320991,3.9608,space,0.555461023,6.1366,0,5,5,5,1,2,only_sub_right.png,3,RandomDot10.png,No answer,19,1.0745,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Greater,Smaller,,0.314622837,-0.52901652,1,0,0,RightButton,"[""RightButton""]",2,2.6209,space,1.6417,,,,,,,,,,,,,,0,6,6,6,1,3,only_sub_wrong.png,0,RandomDot24.png,No answer,20,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Smaller,Greater,,0.302121226,-0.497700873,1,0,0,RightButton,"[""RightButton""]",0,2.1959,space,1.4037,,,,,,,,,,,,,,0,7,7,7,1,2,only_sub_right.png,0,RandomDot21.png,No answer,21,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.258748627,-0.511119113,1,0,0,LeftButton,"[""LeftButton""]",,,,,0.990900887,12.5238,space,,,,,,,,,,,0,8,8,8,1,2,only_sub_right.png,1,RandomDot25.png,No answer,19,,,3.3957
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Greater,Smaller,,0.28096873,-0.504354248,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,94.97107646,4.3767,space,2.39647845,7.0432,0,9,9,9,1,3,only_sub_wrong.png,3,RandomDot20.png,No answer,20,0.884,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Smaller,Greater,,0.28279936,-0.491643609,1,0,0,RightButton,"[""RightButton""]",,,,,,,,0,3.5075,space,0,6.901,,,,,,0,10,10,10,1,2,only_sub_right.png,2,RandomDot22.png,No answer,20,,0.9854,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Greater,Smaller,,0.298608653,-0.531318224,1,0,0,RightButton,"[""RightButton""]",1,2.2335,space,1.8123,,,,,,,,,,,,,,0,11,11,11,1,2,only_sub_right.png,0,RandomDot33.png,No answer,21,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Greater,Smaller,,0.284449259,-0.503872206,1,0,0,RightButton,"[""RightButton""]",,,,,0.995069716,2.709,space,,,,,,,,,,,0,12,12,12,1,2,only_sub_right.png,1,RandomDot3.png,No answer,20,,,4.1957
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.2611802,-0.513803168,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,97.87757608,4.5339,space,2.034715852,6.9658,0,13,13,13,1,3,only_sub_wrong.png,3,RandomDot3.png,No answer,19,1.2799,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Smaller,Greater,,0.262016296,-0.510943197,1,0,0,RightButton,"[""RightButton""]",,,,,0.968322754,1.8051,space,,,,,,,,,,,0,14,14,14,1,2,only_sub_right.png,1,RandomDot15.png,No answer,19,,,1.9007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Smaller,Greater,,0.26282569,-0.468233643,1,0,0,RightButton,"[""RightButton""]",,,,,,,,3,4.601,space,3,2.6043,,,,,,0,15,15,15,1,3,only_sub_wrong.png,2,RandomDot17.png,No answer,19,,0.9615,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Smaller,Greater,,0.27843967,-0.507035862,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,,,,,,0,16,16,16,1,4,both_right.png,10,RandomDot41.png,RightButton,5,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Smaller,Greater,,0.2893347,-0.54150784,1,0,0,RightButton,"[""RightButton""]",2,2.2727,space,0.6978,,,,,,,,,,,,,,0,17,17,17,1,1,both_wrong.png,0,RandomDot28.png,No answer,19,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.27079934,-0.513928087,1,0,0,LeftButton,"[""LeftButton""]",,,,,0.994337294,1.6437,space,,,,,,,,,,,0,18,18,18,1,3,only_sub_wrong.png,1,RandomDot1.png,No answer,19,,,0.2932
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Greater,Smaller,,0.347132111,-0.518273383,1,0,0,RightButton,"[""RightButton""]",,,,,,,,9,3.48,space,12,6.1427,,,,,,0,19,19,19,1,3,only_sub_wrong.png,2,RandomDot38.png,No answer,21,,0.8155,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Smaller,Greater,,0.36150411,-0.490734863,1,0,0,RightButton,"[""RightButton""]",,,,,,,,4,1.5027,space,9,2.4588,,,,,,0,20,20,20,1,1,both_wrong.png,2,RandomDot19.png,No answer,19,,1.7219,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.272856988,-0.52326199,1,0,0,LeftButton,"[""LeftButton""]",,,,,0.943540149,1.5687,space,,,,,,,,,,,0,21,21,21,1,1,both_wrong.png,1,RandomDot8.png,No answer,21,,,0.3287
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Smaller,Greater,,0.27541648,-0.456816542,1,0,0,RightButton,"[""RightButton""]",,,,,1.033954197,1.668,space,,,,,,,,,,,0,22,22,22,1,3,only_sub_wrong.png,1,RandomDot22.png,No answer,20,,,2.3199
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.301792272,-0.472397325,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,,,,,,0,23,23,23,1,0,both_right.png,3,RandomDot13.png,No answer,20,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.25050549,-0.532921278,1,0,0,LeftButton,"[""LeftButton""]",1,2.7872,space,1.0901,,,,,,,,,,,,,,0,24,24,24,1,1,both_wrong.png,0,RandomDot22.png,No answer,21,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.2764957,-0.498652479,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,7,3.6653,space,9,6.3769,,,,,,0,25,25,25,1,1,both_wrong.png,2,RandomDot21.png,No answer,20,,1.0989,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.233935716,-0.50782864,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,10.99837246,2.0728,space,11.88618652,3.409,0,26,26,26,1,1,both_wrong.png,3,RandomDot25.png,No answer,21,1.1157,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.25645913,-0.527858209,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,6,2.7377,space,6,1.5945,,,,,,0,27,27,27,1,1,both_wrong.png,2,RandomDot24.png,No answer,19,,1.1761,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Smaller,Greater,,0.274381171,-0.50364502,1,0,0,RightButton,"[""RightButton""]",,,,,0.967519124,1.7631,space,,,,,,,,,,,0,28,28,28,1,1,both_wrong.png,1,RandomDot10.png,No answer,19,,,0.3595
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Smaller,Greater,,0.291894531,-0.535914714,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,3.797367152,3.9023,space,2.675323829,2.8594,0,29,29,29,1,2,only_sub_right.png,3,RandomDot8.png,No answer,19,1.3667,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.332499907,-0.455262451,1,0,0,LeftButton,"[""LeftButton""]",,,,,0.964481778,1.5739,space,,,,,,,,,,,0,30,30,30,1,3,only_sub_wrong.png,1,RandomDot15.png,No answer,21,,,0.9187
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Smaller,Greater,,0.266182454,-0.503162164,1,0,0,RightButton,"[""RightButton""]",,,,,0.982967589,1.349,space,,,,,,,,,,,0,31,31,31,1,1,both_wrong.png,1,RandomDot17.png,No answer,20,,,0.4834
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Greater,Smaller,,0.306362576,-0.468784044,1,0,0,RightButton,"[""RightButton""]",,,,,,,,11,3.2581,space,11,2.1902,,,,,,0,32,32,32,1,3,only_sub_wrong.png,2,RandomDot20.png,No answer,19,,4.1993,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Smaller,Greater,,0.261592272,-0.53193807,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,,,,,,0,33,33,33,1,0,both_right.png,1,RandomDot5.png,No answer,19,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.265944417,-0.489731581,1,0,0,LeftButton,"[""LeftButton""]",5,2.5488,space,0.8691,,,,,,,,,,,,,,0,34,34,34,1,2,only_sub_right.png,0,RandomDot21.png,No answer,19,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.266074456,-0.493009847,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,5.932407401,2.1944,space,6.948478348,3.1129,0,35,35,35,1,3,only_sub_wrong.png,3,RandomDot8.png,No answer,21,0.6864,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.279063839,-0.51976454,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,,,,,,0,36,36,36,1,0,both_right.png,2,RandomDot25.png,No answer,19,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Smaller,Greater,,0.267845408,-0.521854384,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,,,,,,0,37,37,37,1,0,both_right.png,0,RandomDot22.png,No answer,19,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Smaller,Greater,,0.319420539,-0.527806532,1,0,0,RightButton,"[""RightButton""]",7,2.2262,space,1.5138,,,,,,,,,,,,,,0,38,38,38,1,3,only_sub_wrong.png,0,RandomDot16.png,No answer,21,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Smaller,Greater,,0.285739475,-0.489152289,1,0,0,RightButton,"[""RightButton""]",,,,,,,,7,2.1083,space,8,3.2582,,,,,,0,39,39,39,1,2,only_sub_right.png,2,RandomDot34.png,No answer,20,,5.5297,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Greater,Smaller,,0.280566915,-0.514671631,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,,,,,,0,40,40,40,1,5,both_right.png,10,RandomDot42.png,RightButton,19,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7PRxMH8tgtcALpe,1,2024-05-24_11h21.07.599,interaction task,2021.2.3,MacIntel,62.11180124,120284,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.310271454,-0.533244222,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,14.28745069,2.9647,space,8.531402177,1.6543,0,41,41,41,1,1,both_wrong.png,3,RandomDot13.png,No answer,21,1.3284,,
