chooserow,ParID,pre_instru_resp_2.keys,pre_instru_resp_2.rt,pre_instru_resp_3.keys,pre_instru_resp_3.rt,pre_instru_resp_9.keys,pre_instru_resp_9.rt,pre_instru_resp_8.keys,pre_instru_resp_8.rt,pre_instru_resp_4.keys,pre_instru_resp_4.rt,pre_instru_resp_5.keys,pre_instru_resp_5.rt,pre_instru_resp_6.keys,pre_instru_resp_6.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,SONAid,pre_instru_resp.keys,pre_instru_resp.rt,clicked,judge_2.x,judge_2.y,judge_2.leftButton,judge_2.midButton,judge_2.rightButton,judge_2.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,prac_answer,prac_dot_sti,dotlefttext,dotrighttext,prac_acc,judge.x,judge.y,judge.leftButton,judge.midButton,judge.rightButton,judge.clicked_name,clicked_guilt,slider_guilt.response,slider_guilt.rt,key_guilt.keys,share_slider.response,share_slider.rt,key_share.keys,slider_apology.response,slider_apology.rt,key_apology.keys,key_apology.rt,slider_hide.response,slider_hide.rt,slider_forgiveness.response,slider_forgiveness.rt,key_forgiveness.keys,slider_mad.response,slider_mad.rt,trialseq.thisRepN,trialseq.thisTrialN,trialseq.thisN,trialseq.thisIndex,trialseq.ran,type_trial,stipic,DV,picture,answer,number,key_guilt.rt,key_share.rt,key_forgiveness.rt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Smaller,Greater,,0.293750048,-0.53333339,1,0,0,RightButton,"[""RightButton""]",9,2.5993,space,,,,,,,,,,,,,,,0,5,5,5,1,3,only_sub_wrong.png,0,RandomDot2.png,No answer,20,1.1697,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.260416667,-0.5,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,8,2.6848,space,0.7576,0,4.1805,,,,,,0,6,6,6,1,3,only_sub_wrong.png,2,RandomDot39.png,No answer,20,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Greater,Smaller,,0.367708365,-0.48518527,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,79.88215649,10.9572,space,29.37710598,8.4839,0,7,7,7,1,2,only_sub_right.png,3,RandomDot36.png,No answer,20,,,3.6012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.296875,-0.477777834,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,99.55808723,2.4689,space,0,4.212,0,8,8,8,1,2,only_sub_right.png,3,RandomDot26.png,No answer,20,,,1.1961
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Greater,Smaller,,0.288541714,-0.501851824,1,0,0,RightButton,"[""RightButton""]",9,2.5742,space,,,,,,,,,,,,,,,0,9,9,9,1,3,only_sub_wrong.png,0,RandomDot12.png,No answer,20,0.8467,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.327083349,-0.518518519,1,0,0,LeftButton,"[""LeftButton""]",,,,4.947916667,3.5573,space,,,,,,,,,,,,0,10,10,10,1,1,both_wrong.png,1,RandomDot13.png,No answer,19,,1.2935,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.25,-0.494444529,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,99.66329645,5.0652,space,0.021043771,6.7978,0,11,11,11,1,2,only_sub_right.png,3,RandomDot25.png,No answer,21,,,0.7203
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.336458325,-0.531481566,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,,,,,,0,12,12,12,1,0,both_right.png,0,RandomDot5.png,No answer,21,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.334374984,-0.522222307,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,9,4.4342,space,0.4894,0,8.0696,,,,,,0,13,13,13,1,3,only_sub_wrong.png,2,RandomDot1.png,No answer,20,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.275000016,-0.518518519,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,,,,,,0,14,14,14,1,5,both_right.png,10,RandomDot42.png,LeftButton,21,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Greater,Smaller,,0.334375064,-0.462962963,1,0,0,RightButton,"[""RightButton""]",,,,,,,0,2.1005,space,0.4701,0,4.1081,,,,,,0,15,15,15,1,2,only_sub_right.png,2,RandomDot16.png,No answer,20,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Greater,Smaller,,0.325000048,-0.503703788,1,0,0,RightButton,"[""RightButton""]",,,,4.979166985,3.0073,space,,,,,,,,,,,,0,16,16,16,1,2,only_sub_right.png,1,RandomDot3.png,No answer,20,,0.481,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Smaller,Greater,,0.230208317,-0.487037094,1,0,0,RightButton,"[""RightButton""]",,,,,,,0,2.7011,space,0.8464,0,4.9051,,,,,,0,17,17,17,1,2,only_sub_right.png,2,RandomDot37.png,No answer,19,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.307291667,-0.494444529,1,0,0,LeftButton,"[""LeftButton""]",0,2.3072,space,,,,,,,,,,,,,,,0,18,18,18,1,2,only_sub_right.png,0,RandomDot16.png,No answer,20,1.1392,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.253124952,-0.525925954,1,0,0,LeftButton,"[""LeftButton""]",,,,4.989583492,4.3807,space,,,,,,,,,,,,0,19,19,19,1,3,only_sub_wrong.png,1,RandomDot11.png,No answer,20,,0.9053,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.262499968,-0.525925954,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,,,,,,0,20,20,20,1,0,both_right.png,3,RandomDot17.png,No answer,21,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Smaller,Greater,,0.313541651,-0.525925954,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,,,,,,0,21,21,21,1,4,both_right.png,10,RandomDot41.png,RightButton,5,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Smaller,Greater,,0.266666651,-0.472222222,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,,,,,,0,22,22,22,1,0,both_right.png,1,RandomDot3.png,No answer,19,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.264583349,-0.501851824,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,0,3.7084,space,0.8393,0,5.7022,,,,,,0,23,23,23,1,1,both_wrong.png,2,RandomDot7.png,No answer,21,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.255208333,-0.525925954,1,0,0,LeftButton,"[""LeftButton""]",,,,4.031250079,3.7461,space,,,,,,,,,,,,0,24,24,24,1,3,only_sub_wrong.png,1,RandomDot6.png,No answer,21,,1.4592,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Greater,Smaller,,0.245833317,-0.529629601,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,69.57070547,7.7167,space,14.12037198,10.1655,0,25,25,25,1,3,only_sub_wrong.png,3,RandomDot20.png,No answer,20,,,0.6179
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Greater,Smaller,,0.216666698,-0.461111139,1,0,0,RightButton,"[""RightButton""]",0,1.9694,space,,,,,,,,,,,,,,,0,26,26,26,1,2,only_sub_right.png,0,RandomDot33.png,No answer,21,0.4611,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.247916619,-0.461111139,1,0,0,LeftButton,"[""LeftButton""]",0,1.4588,space,,,,,,,,,,,,,,,0,27,27,27,1,1,both_wrong.png,0,RandomDot34.png,No answer,19,0.3836,,
